"u","Points:0","Points:1","Points:2"
-0.6063,0.40709,-0.70639,-0.46665
-0.61195,0.015179,-0.70148,0.62463
-0.61538,-0.43691,-0.69657,-0.45426
-0.61888,0.63438,-0.69167,0.040173
-0.61685,-0.49904,-0.68676,0.40222
-0.61714,0.09706,-0.68186,-0.63884
-0.54147,0.36282,-0.67695,0.54089
-0.54794,-0.63781,-0.67205,-0.15495
-0.55207,0.57933,-0.66714,-0.31899
-0.54994,-0.21328,-0.66224,0.6312
-0.54556,-0.27106,-0.65733,-0.61393
-0.54802,0.61894,-0.65242,0.27151
-0.58758,-0.64424,-0.64752,0.2194
-0.58763,0.32906,-0.64261,-0.60102
-0.58634,0.16443,-0.63771,0.66989
-0.5883,-0.57749,-0.6328,-0.38538
-0.66142,0.69054,-0.6279,-0.1066
-0.67003,-0.43991,-0.62299,0.54847
-0.62859,-0.046391,-0.61809,-0.70589
-0.5972,0.5141,-0.61318,0.49211
-0.57989,-0.71569,-0.60828,-0.015685
-0.63846,0.54144,-0.60337,-0.47461
-0.63783,-0.079093,-0.59847,0.71975
-0.63432,-0.43025,-0.59356,-0.5874
-0.63528,0.71793,-0.58865,0.14328
-0.62992,-0.62951,-0.58375,0.38133
-0.61801,0.20768,-0.57884,-0.71012
-0.61548,0.32822,-0.57394,0.66733
-0.60139,-0.6963,-0.56903,-0.27172
-0.57631,0.70043,-0.56413,-0.27132
-0.57555,-0.33482,-0.55922,0.67648
-0.61037,-0.21107,-0.55432,-0.72845
-0.60648,0.65074,-0.54941,0.39641
-0.63419,-0.75106,-0.54451,0.14795
-0.63868,0.45593,-0.5396,-0.61921
-0.60716,0.082452,-0.53469,0.76796
-0.60672,-0.58208,-0.52979,-0.5128
-0.61016,0.77893,-0.52488,-0.015127
-0.60612,-0.56652,-0.51998,0.53958
-0.60683,0.053474,-0.51507,-0.78377
-0.57206,0.492,-0.51017,0.61655
-0.60101,-0.78237,-0.50526,-0.12278
-0.60922,0.66242,-0.50036,-0.43967
-0.59281,-0.19219,-0.49545,0.77463
-0.59526,-0.38299,-0.49055,-0.70367
-0.59481,0.76054,-0.48564,0.26113
-0.58312,-0.73989,-0.48073,0.32237
-0.54071,0.32899,-0.47583,-0.74014
-0.54517,0.25828,-0.47092,0.7707
-0.53647,-0.71352,-0.46602,-0.3952
-0.55484,0.79578,-0.46111,-0.19122
-0.56418,-0.45915,-0.45621,0.68082
-0.56662,-0.12172,-0.4513,-0.81485
-0.57364,0.64225,-0.4464,0.5203
-0.55678,-0.82766,-0.44149,0.050339
-0.5667,0.57809,-0.43659,-0.59806
-0.61925,-0.02235,-0.43168,0.83403
-0.61304,-0.54855,-0.42677,-0.63199
-0.61792,0.83386,-0.42187,0.095751
-0.61469,-0.68152,-0.41696,0.4941
-0.60528,0.16926,-0.41206,-0.82705
-0.60501,0.43508,-0.40715,0.72622
-0.61003,-0.81361,-0.40225,-0.24226
-0.60645,0.76565,-0.39734,-0.37196
-0.60639,-0.31415,-0.39244,0.79358
-0.61089,-0.3052,-0.38753,-0.79946
-0.60807,0.76705,-0.38263,0.38432
-0.59283,-0.82729,-0.37772,0.23534
-0.58424,0.45217,-0.37281,-0.73418
-0.57879,0.16291,-0.36791,0.84886
-0.57585,-0.69519,-0.363,-0.51711
-0.58057,0.86394,-0.3581,-0.088496
-0.62459,-0.5786,-0.35319,0.65034
-0.63112,-0.012684,-0.34829,-0.87235
-0.63134,0.59995,-0.34338,0.63609
-0.6335,-0.87396,-0.33848,-0.063912
-0.62506,0.68908,-0.33357,-0.54439
-0.59429,-0.14067,-0.32866,0.86871
-0.59177,-0.48408,-0.32376,-0.7371
-0.56376,0.85658,-0.31885,0.21696
-0.56015,-0.77971,-0.31395,0.41946
-0.54357,0.29216,-0.30904,-0.83761
-0.54421,0.35103,-0.30414,0.81654
-0.54342,-0.81192,-0.29923,-0.36565
-0.53431,0.84723,-0.29433,-0.27934
-0.53454,-0.43682,-0.28942,0.77967
-0.55084,-0.20492,-0.28452,-0.8715
-0.54685,0.74107,-0.27961,0.50507
-0.54919,-0.88911,-0.2747,0.12839
-0.55435,0.56982,-0.2698,-0.6964
-0.59234,0.050327,-0.26489,0.89987
-0.57457,-0.64598,-0.25999,-0.63054
-0.57618,0.90364,-0.25508,0.028627
-0.57338,-0.6867,-0.25018,0.59019
-0.57508,0.10784,-0.24527,-0.90037
-0.5753,0.52944,-0.24037,0.73782
-0.57666,-0.89004,-0.23546,-0.18668
-0.57673,0.78347,-0.23056,-0.4642
-0.58206,-0.2645,-0.22565,0.87269
-0.58274,-0.39498,-0.22074,-0.82324
-0.58358,0.84842,-0.21584,0.34066
-0.58944,-0.85679,-0.21093,0.32231
-0.5959,0.41455,-0.20603,-0.81741
-0.60061,0.24677,-0.20112,0.88381
-0.61183,-0.77986,-0.19622,-0.48557
-0.61353,0.90406,-0.19131,-0.16894
-0.58673,-0.55311,-0.18641,0.73606
-0.5821,-0.089446,-0.1815,-0.91734
-0.57958,0.68632,-0.1766,0.61664
-0.56634,-0.92353,-0.17169,0.008922
-0.56802,0.67561,-0.16679,-0.63103
-0.5282,-0.07199,-0.16188,0.92254
-0.52844,-0.5706,-0.15697,-0.72954
-0.57315,0.91435,-0.15207,0.15264
-0.57739,-0.77798,-0.14716,0.50551
-0.58011,0.23238,-0.14226,-0.89901
-0.58681,0.43627,-0.13735,0.82053
-0.58256,-0.87662,-0.13245,-0.31058
-0.58248,0.85681,-0.12754,-0.36341
-0.58075,-0.38658,-0.12264,0.84733
-0.57818,-0.28751,-0.11773,-0.88653
-0.60344,0.81137,-0.11282,0.45979
-0.61771,-0.90943,-0.10792,0.20917
-0.57514,0.52961,-0.10301,-0.769
-0.58435,0.12901,-0.098109,0.92531
-0.58084,-0.72055,-0.093204,-0.59547
-0.57714,0.93402,-0.088298,-0.047667
-0.57994,-0.65683,-0.083393,0.66639
-0.5887,0.034205,-0.078487,-0.93548
-0.58629,0.60695,-0.073582,0.7132
-0.58658,-0.92968,-0.068676,-0.11595
-0.58348,0.76412,-0.063771,-0.54269
-0.58625,-0.19693,-0.058865,0.91663
-0.58594,-0.47412,-0.05396,-0.80917
-0.59353,0.89645,-0.049055,0.27648
-0.57831,-0.84799,-0.044149,0.40178
-0.58303,0.35397,-0.039244,-0.86927
-0.59039,0.32625,-0.034338,0.88025
-0.58806,-0.83531,-0.029433,-0.42877
-0.58943,0.9057,-0.024527,-0.24812
-0.59167,-0.50029,-0.019622,0.79485
-0.58877,-0.16803,-0.014716,-0.92413
-0.58023,0.74819,-0.009811,0.56796
-0.57814,-0.93538,-0.004905,0.0866
-0.58111,0.63123,-0,-0.69571
-0.57605,0.004492,0.004905,0.93937
-0.57333,-0.63782,0.009811,-0.6896
-0.54846,0.93606,0.014716,0.077641
-0.56651,-0.7426,0.019622,0.575
-0.58962,0.15915,0.024527,-0.92549
-0.57198,0.50773,0.029433,0.78981
-0.57151,-0.90774,0.034338,-0.23937
-0.57157,0.83086,0.039244,-0.43657
-0.57699,-0.31767,0.044149,0.88295
-0.57541,-0.36209,0.049055,-0.86542
-0.56838,0.85133,0.05396,0.39343
-0.57413,-0.89322,0.058865,0.28487
-0.58671,0.46605,0.063771,-0.81314
-0.58242,0.20554,0.068676,0.91406
-0.58582,-0.76869,0.073582,-0.53494
-0.592,0.92776,0.078487,-0.12474
-0.6091,-0.59957,0.083393,0.71835
-0.60203,-0.04311,0.088298,-0.93424
-0.59295,0.66252,0.093204,0.65942
-0.62574,-0.93345,0.098109,-0.038691
-0.5758,0.71403,0.10301,-0.60167
-0.58075,-0.12001,0.10792,0.92542
-0.57778,-0.53629,0.11282,-0.76297
-0.6319,0.91023,0.11773,0.2002
-0.63361,-0.80586,0.12264,0.46691
-0.60958,0.27863,0.12754,-0.88801
-0.60257,0.3941,0.13245,0.84238
-0.60445,-0.85896,0.13735,-0.35466
-0.60132,0.87225,0.14226,-0.31845
-0.60359,-0.42771,0.14716,0.82333
-0.6041,-0.24057,0.15207,-0.89525
-0.60579,0.78143,0.15697,0.49718
-0.59434,-0.91121,0.16188,0.16109
-0.57055,0.56255,0.16679,-0.73361
-0.57574,0.080656,0.17169,0.92004
-0.5812,-0.68027,0.1766,-0.6233
-0.60026,0.92169,0.1815,8.8e-05
-0.58553,-0.67896,0.18641,0.62187
-0.61901,0.080494,0.19131,-0.91618
-0.62211,0.55889,0.19622,0.72911
-0.62089,-0.90357,0.20112,-0.15992
-0.62849,0.77337,0.20603,-0.49185
-0.62465,-0.23773,0.21093,0.884
-0.62954,-0.42131,0.21584,-0.8114
-0.62963,0.85765,0.22074,0.31331
-0.6327,-0.84294,0.22565,0.34786
-0.63829,0.38606,0.23056,-0.82478
-0.63457,0.27209,0.23546,0.86775
-0.63684,-0.78567,0.24037,-0.45541
-0.62985,0.88568,0.24527,-0.19463
-0.64298,-0.52083,0.25018,0.74068
-0.6324,-0.1161,0.25508,-0.89661
-0.66352,0.69019,0.25999,0.58181
-0.66341,-0.90051,0.26489,0.037152
-0.59434,0.63788,0.2698,-0.63465
-0.62332,-0.041581,0.2747,0.89737
-0.63188,-0.57453,0.27961,-0.68862
-0.6255,0.88727,0.28452,0.11947
-0.62807,-0.73365,0.28942,0.51035
-0.62022,0.19588,0.29433,-0.87032
-0.60878,0.44265,0.29923,0.77265
-0.6238,-0.84672,0.30414,-0.27022
-0.62125,0.80534,0.30904,-0.37199
-0.60012,-0.34189,0.31395,0.81671
-0.61462,-0.29899,0.31885,-0.83151
-0.59415,0.78056,0.32376,0.41033
-0.59566,-0.85098,0.32866,0.22423
-0.61302,0.47502,0.33357,-0.73861
-0.61797,0.14834,0.33848,0.86365
-0.61828,-0.69126,0.34338,-0.53545
-0.61895,0.86947,0.34829,-0.07195
-0.60687,-0.59118,0.35319,0.63892
-0.60979,0.00432,0.3581,-0.86845
-0.60587,0.58207,0.363,0.64178
-0.59825,-0.86066,0.36791,-0.079849
-0.60533,0.68688,0.37281,-0.52122
-0.6042,-0.15403,0.37772,0.84621
-0.61837,-0.45687,0.38263,-0.72617
-0.60046,0.82528,0.38753,0.22626
-0.61244,-0.75938,0.39244,0.38961
-0.59334,0.29598,0.39734,-0.79811
-0.59393,0.32,0.40225,0.78629
-0.5921,-0.76498,0.40715,-0.36263
-0.59369,0.80675,0.41206,-0.24864
-0.60582,-0.4257,0.41696,0.72621
-0.58836,-0.17614,0.42187,-0.82065
-0.59063,0.6822,0.42677,0.4847
-0.60954,-0.82794,0.43168,0.1031
-0.63707,0.53919,0.43659,-0.63334
-0.62687,0.030139,0.44149,0.82864
-0.60865,-0.58011,0.4464,-0.58878
-0.59715,0.82281,0.4513,0.04215
-0.59041,-0.6331,0.45621,0.52299
-0.59052,0.11317,0.46111,-0.81057
-0.58471,0.46251,0.46602,0.67184
-0.59281,-0.79211,0.47092,-0.18234
-0.59356,0.70476,0.47583,-0.3992
-0.58825,-0.24912,0.48073,0.76766
-0.59059,-0.33363,0.48564,-0.73164
-0.57729,0.73748,0.49055,0.31296
-0.57425,-0.75235,0.49545,0.26638
-0.57472,0.37338,0.50036,-0.70192
-0.57302,0.19805,0.50526,0.76678
-0.57362,-0.66134,0.51017,-0.4299
-0.57578,0.7749,0.51507,-0.12921
-0.56959,-0.48211,0.51998,0.61616
-0.58299,-0.060462,0.52488,-0.77673
-0.58376,0.56682,0.52979,0.52962
-0.58342,-0.77234,0.53469,-0.00761
-0.57945,0.57209,0.5396,-0.51381
-0.58118,-0.074433,0.54451,0.76186
-0.58079,-0.45764,0.54941,-0.60924
-0.61298,0.74549,0.55432,0.13945
-0.59228,-0.64083,0.55922,0.39883
-0.58744,0.20214,0.56413,-0.72344
-0.5852,0.33795,0.56903,0.66667
-0.56738,-0.696,0.57394,-0.26198
-0.56207,0.68664,0.57884,-0.27555
-0.56333,-0.3185,0.58375,0.66352
-0.56196,-0.21221,0.58865,-0.70065
-0.5621,0.62634,0.59356,0.37127
-0.56648,-0.70869,0.59847,0.1485
-0.56458,0.41988,0.60337,-0.5849
-0.56179,0.084997,0.60828,0.7108
-0.56425,-0.53963,0.61318,-0.46397
-0.55647,0.70706,0.61809,-0.022264
-0.5471,-0.50324,0.62299,0.49101
-0.55211,0.03915,0.6279,-0.69762
-0.55068,0.43956,0.6328,0.53741
-0.52906,-0.68268,0.63771,-0.09871
-0.53187,0.56629,0.64261,-0.38578
-0.53206,-0.15591,0.64752,0.66247
-0.54069,-0.33024,0.65242,-0.5897
-0.5364,0.63731,0.65733,0.21026
-0.53959,-0.60755,0.66224,0.27347
-0.53654,0.26132,0.66714,-0.60753
-0.54285,0.21605,0.67205,0.61979
-0.54534,-0.57351,0.67695,-0.30867
-0.55374,0.62642,0.68186,-0.15854
-0.59074,-0.35195,0.68676,0.53568
-0.57168,-0.10149,0.69167,-0.6275
-0.55952,0.49448,0.69657,0.39081
-0.5612,-0.62315,0.70148,0.04545
-0.57282,0.42498,0.70639,-0.45041
-0.56964,-0.009039,0.71129,0.61355
-0.57864,-0.40397,0.7162,-0.45424
-0.5714,0.59891,0.7211,0.061464
-0.5728,-0.47838,0.72601,0.3557
-0.56951,0.11134,0.73091,-0.57951
-0.57096,0.30615,0.73582,0.4973
-0.5667,-0.55567,0.74072,-0.15819
-0.56941,0.51091,0.74563,-0.25587
-0.55549,-0.20159,0.75053,0.52775
-0.52808,-0.20542,0.75544,-0.5192
-0.55016,0.49617,0.76034,0.24116
-0.56814,-0.52221,0.76525,0.15539
-0.54746,0.27653,0.77016,-0.46136
-0.56889,0.10632,0.77506,0.52004
-0.57187,-0.42382,0.77997,-0.30739
-0.56926,0.51282,0.78487,-0.058786
-0.57929,-0.33348,0.78978,0.38406
-0.58006,-0.013323,0.79468,-0.50076
-0.58977,0.34262,0.79959,0.35459
-0.5916,-0.48413,0.80449,-0.029539
-0.58265,0.37054,0.8094,-0.30006
-0.58313,-0.069286,0.81431,0.46321
-0.57954,-0.25698,0.81921,-0.3812
-0.56024,0.43838,0.82412,0.10543
-0.5673,-0.38652,0.82902,0.21398
-0.58926,0.1375,0.83393,-0.41003
-0.60799,0.17169,0.83883,0.38645
-0.61548,-0.37859,0.84374,-0.16504
-0.61465,0.38102,0.84864,-0.13074
-0.60741,-0.18762,0.85355,0.34455
-0.58562,-0.091788,0.85845,-0.37026
-0.57175,0.30843,0.86336,0.2048
-0.57002,-0.35425,0.86826,0.055522
-0.59867,0.21615,0.87317,-0.27077
-0.61156,0.022659,0.87808,0.33306
-0.60547,-0.23213,0.88298,-0.22118
-0.61183,0.30673,0.88789,0.006015
-0.60915,-0.21929,0.89279,0.19312
-0.59893,0.029598,0.8977,-0.27518
-0.56078,0.15431,0.9026,0.20966
-0.55122,-0.23809,0.90751,-0.046946
-0.58125,0.19091,0.91241,-0.11625
-0.61301,-0.05638,0.91732,0.19444
-0.61052,-0.079274,0.92222,-0.16024
-0.58305,0.14107,0.92713,0.054677
-0.62369,-0.10933,0.93204,0.042639
-0.654,0.029953,0.93694,-0.060869
-0.30701,0.063269,-0.96732,-0.024511
-0.32966,-0.052064,-0.96257,0.1052
-0.31069,-0.042125,-0.95781,-0.14536
-0.33542,0.15275,-0.95306,0.093043
-0.33453,-0.19873,-0.94831,0.039153
-0.3505,0.1326,-0.94355,-0.1801
-0.33921,0.02593,-0.9388,0.24144
-0.33044,-0.19548,-0.93405,-0.17221
-0.32547,0.27694,-0.92929,-0.005387
-0.34065,-0.21178,-0.92454,0.20172
-0.33927,0.020893,-0.91979,-0.30638
-0.34157,0.20021,-0.91503,0.25088
-0.332,-0.33018,-0.91028,-0.051804
-0.33223,0.28902,-0.90553,-0.19184
-0.30546,-0.086451,-0.90077,0.34849
-0.30754,-0.17725,-0.89602,-0.32564
-0.3071,0.36134,-0.89127,0.12405
-0.30595,-0.36024,-0.88651,0.15697
-0.30024,0.16388,-0.88176,-0.36872
-0.30059,0.13148,-0.877,0.39228
-0.30343,-0.37062,-0.87225,-0.20526
-0.29755,0.42132,-0.8675,-0.10125
-0.32783,-0.24752,-0.86274,0.36704
-0.32869,-0.06677,-0.85799,-0.44688
-0.3302,0.35803,-0.85324,0.29002
-0.32552,-0.46859,-0.84848,0.028515
-0.33083,0.33216,-0.84373,-0.34366
-0.33247,-0.01301,-0.83898,0.48607
-0.33286,-0.32406,-0.83422,-0.37332
-0.33304,0.49901,-0.82947,0.057284
-0.3319,-0.41294,-0.82472,0.29939
-0.33215,0.10377,-0.81996,-0.50715
-0.33166,0.26989,-0.81521,0.45045
-0.33121,-0.51028,-0.81046,-0.15193
-0.32974,0.48534,-0.8057,-0.2358
-0.33274,-0.20118,-0.80095,0.50825
-0.33267,-0.19743,-0.7962,-0.51711
-0.33293,0.50094,-0.79144,0.25097
-0.32846,-0.54531,-0.78669,0.15514
-0.33015,0.30072,-0.78194,-0.48832
-0.33141,0.10932,-0.77718,0.56951
-0.33149,-0.47038,-0.77243,-0.34987
-0.33282,0.58935,-0.76768,-0.060388
-0.3321,-0.39784,-0.76292,0.44719
-0.33268,-0.008809,-0.75817,-0.60449
-0.33146,0.41888,-0.75342,0.44409
-0.33069,-0.61465,-0.74866,-0.044929
-0.32194,0.48807,-0.74391,-0.38561
-0.32359,-0.10031,-0.73916,0.61959
-0.3237,-0.34761,-0.7344,-0.52927
-0.32411,0.61914,-0.72965,0.1568
-0.32275,-0.5672,-0.7249,0.30516
-0.33009,0.21385,-0.72014,-0.61317
-0.33072,0.25857,-0.71539,0.60139
-0.29554,-0.6016,-0.71064,-0.27091
-0.29864,0.63142,-0.70588,-0.2082
-0.29811,-0.3274,-0.70113,0.58441
-0.30359,-0.15448,-0.69638,-0.65689
-0.30256,0.56166,-0.69162,0.38276
-0.30114,-0.67746,-0.68687,0.097845
-0.30232,0.43644,-0.68212,-0.53343
-0.29623,0.038769,-0.67736,0.69281
-0.30207,-0.49987,-0.67261,-0.48789
-0.30274,0.7027,-0.66786,0.022239
-0.30117,-0.53657,-0.6631,0.46119
-0.29511,0.084647,-0.65835,-0.70691
-0.31477,0.41764,-0.65359,0.58198
-0.31583,-0.7053,-0.64884,-0.14791
-0.32779,0.62363,-0.64409,-0.36953
-0.32891,-0.21145,-0.63933,0.69775
-0.32123,-0.3172,-0.63458,-0.66106
-0.32482,0.68423,-0.62983,0.27471
-0.34197,-0.69387,-0.62507,0.26105
-0.34159,0.3371,-0.62032,-0.66474
-0.33394,0.20152,-0.61557,0.72165
-0.33889,-0.63935,-0.61081,-0.39805
-0.31696,0.74409,-0.60606,-0.13907
-0.34492,-0.457,-0.60131,0.60819
-0.33568,-0.074214,-0.59655,-0.76087
-0.33915,0.57143,-0.5918,0.51338
-0.34202,-0.77177,-0.58705,0.007481
-0.33954,0.56665,-0.58229,-0.52929
-0.34218,-0.060576,-0.57754,0.77659
-0.34201,-0.48207,-0.57279,-0.61631
-0.34204,0.77518,-0.56803,0.12938
-0.33914,-0.66186,-0.56328,0.43009
-0.33572,0.19836,-0.55853,-0.76747
-0.33394,0.37372,-0.55377,0.70284
-0.33027,-0.75343,-0.54902,-0.2669
-0.34353,0.73883,-0.54427,-0.31339
-0.34719,-0.33443,-0.53951,0.73307
-0.33773,-0.24957,-0.53476,-0.76946
-0.33255,0.7065,-0.53001,0.40033
-0.34182,-0.79438,-0.52525,0.18273
-0.34304,0.46404,-0.5205,-0.67384
-0.3354,0.11342,-0.51575,0.8133
-0.33671,-0.63529,-0.51099,-0.52498
-0.33934,0.82599,-0.50624,-0.04218
-0.3369,-0.58259,-0.50148,0.59111
-0.3368,0.030403,-0.49673,-0.83225
-0.32545,0.54159,-0.49198,0.63636
-0.334,-0.83196,-0.48722,-0.10374
-0.33669,0.68578,-0.48247,-0.48708
-0.33466,-0.17722,-0.47772,0.82504
-0.31094,-0.42798,-0.47297,-0.73038
-0.31058,0.81146,-0.46821,0.25024
-0.30597,-0.76973,-0.46346,0.36473
-0.31021,0.32217,-0.45871,-0.79127
-0.31317,0.29781,-0.45395,0.80346
-0.31195,-0.76455,-0.4492,-0.39242
-0.32072,0.83121,-0.44444,-0.22774
-0.32387,-0.46037,-0.43969,0.73147
-0.32302,-0.15507,-0.43494,-0.8527
-0.32691,0.69222,-0.43018,0.52544
-0.31678,-0.86768,-0.42543,0.08036
-0.31829,0.58706,-0.42068,-0.64707
-0.31201,0.004217,-0.41592,0.87596
-0.30969,-0.59633,-0.41117,-0.6447
-0.31226,0.87741,-0.40642,0.072748
-0.31142,-0.69784,-0.40166,0.54037
-0.30069,0.14991,-0.39691,-0.87195
-0.30071,0.4796,-0.39216,0.74599
-0.30244,-0.85957,-0.3874,-0.22664
-0.30119,0.78873,-0.38265,-0.41447
-0.2998,-0.3023,-0.3779,0.84031
-0.30199,-0.34548,-0.37314,-0.82566
-0.30252,0.81426,-0.36839,0.37627
-0.29633,-0.85642,-0.36364,0.27316
-0.29174,0.44793,-0.35888,-0.78158
-0.28621,0.19807,-0.35413,0.88072
-0.28604,-0.74249,-0.34938,-0.51668
-0.28934,0.89831,-0.34462,-0.12081
-0.31909,-0.58193,-0.33987,0.69725
-0.32017,-0.041974,-0.33512,-0.90898
-0.32021,0.64619,-0.33036,0.64313
-0.32038,-0.91261,-0.32561,-0.037798
-0.32716,0.69975,-0.32086,-0.58967
-0.30616,-0.11787,-0.3161,0.90912
-0.30504,-0.52812,-0.31135,-0.7513
-0.31784,0.89848,-0.30659,0.19759
-0.31863,-0.79734,-0.30184,0.46201
-0.31171,0.27632,-0.29709,-0.88074
-0.31175,0.39183,-0.29234,0.83745
-0.30993,-0.85599,-0.28758,-0.3534
-0.30571,0.87127,-0.28283,-0.31812
-0.30588,-0.42822,-0.27808,0.82439
-0.31327,-0.24147,-0.27332,-0.8985
-0.30892,0.78615,-0.26857,0.50015
-0.30066,-0.91887,-0.26381,0.16247
-0.30709,0.5686,-0.25906,-0.74155
-0.32469,0.08175,-0.25431,0.93218
-0.32392,-0.6909,-0.24955,-0.633
-0.30068,0.93829,-0.2448,6e-05
-0.29802,-0.69281,-0.24005,0.63459
-0.29914,0.082303,-0.23529,-0.93711
-0.29921,0.57304,-0.23054,0.74752
-0.3,-0.92862,-0.22579,-0.16432
-0.30017,0.79668,-0.22103,-0.50671
-0.30382,-0.24545,-0.21628,0.91285
-0.30414,-0.43612,-0.21153,-0.83986
-0.304,0.88989,-0.20677,0.32505
-0.3059,-0.87669,-0.20202,0.36182
-0.30912,0.40246,-0.19727,-0.8599
-0.31195,0.28438,-0.19251,0.90685
-0.31629,-0.82308,-0.18776,-0.47706
-0.31719,0.93007,-0.18301,-0.20441
-0.30569,-0.54825,-0.17825,0.77972
-0.30272,-0.12254,-0.1735,-0.94615
-0.301,0.73013,-0.16875,0.61543
-0.296,-0.95492,-0.16399,0.039428
-0.29706,0.67806,-0.15924,-0.67468
-0.31844,-0.044281,-0.15449,0.95629
-0.31944,-0.61379,-0.14973,-0.73563
-0.29116,0.95023,-0.14498,0.12791
-0.2931,-0.78765,-0.14023,0.54795
-0.29461,0.2108,-0.13547,-0.93676
-0.29734,0.47766,-0.13072,0.83371
-0.29542,-0.91598,-0.12597,-0.29229
-0.29528,0.8734,-0.12121,-0.40347
-0.29527,-0.37171,-0.11646,0.88802
-0.29411,-0.32595,-0.1117,-0.90641
-0.31642,0.8531,-0.10695,0.44844
-0.33951,-0.93246,-0.1022,0.24573
-0.31929,0.52185,-0.097445,-0.81148
-0.31271,0.16343,-0.092692,0.95132
-0.30925,-0.76347,-0.087938,-0.59135
-0.30811,0.96283,-0.083185,-0.079706
-0.31052,-0.65639,-0.078431,0.70945
-0.31371,0.004779,-0.073678,-0.96688
-0.31303,0.64983,-0.068925,0.71644
-0.31362,-0.96344,-0.064171,-0.089353
-0.30968,0.77101,-0.059418,-0.58509
-0.31265,-0.17334,-0.054664,0.95251
-0.31236,-0.51573,-0.049911,-0.81966
-0.31541,0.93418,-0.045157,0.25608
-0.30797,-0.862,-0.040404,0.4423
-0.30904,0.33691,-0.035651,-0.90859
-0.31904,0.36537,-0.030897,0.8977
-0.31282,-0.87593,-0.026144,-0.41519
-0.31329,0.92645,-0.02139,-0.28557
-0.3151,-0.49028,-0.016637,0.83646
-0.31375,-0.20351,-0.011884,-0.94803
-0.3085,0.79049,-0.00713,0.5616
-0.30715,-0.96226,-0.002377,0.11986
-0.30986,0.62857,0.002377,-0.73838
-0.30687,0.035276,0.00713,0.96903
-0.30547,-0.68055,0.011884,-0.69067
-0.31343,0.96829,0.016637,0.049571
-0.32404,-0.7474,0.02139,0.61746
-0.31154,0.13401,0.026144,-0.96004
-0.30426,0.54961,0.030897,0.79831
-0.30366,-0.94435,0.035651,-0.21736
-0.30369,0.84299,0.040404,-0.47754
-0.30574,-0.29896,0.045157,0.92136
-0.30525,-0.40182,0.049911,-0.88111
-0.30912,0.89124,0.054664,0.37818
-0.31121,-0.91236,0.059418,0.32307
-0.31774,0.45437,0.064171,-0.85425
-0.31576,0.24192,0.068925,0.9365
-0.31762,-0.81069,0.073678,-0.52695
-0.32088,0.95335,0.078431,-0.159
-0.32718,-0.59533,0.083185,0.76091
-0.32385,-0.074976,0.087938,-0.96279
-0.3302,0.70531,0.092692,0.65898
-0.34579,-0.96474,0.097445,-0.009475
-0.35909,0.71741,0.1022,-0.64436
-0.36036,-0.093684,0.10695,0.95922
-0.36143,-0.57854,0.1117,-0.77015
-0.34457,0.94627,0.11646,0.17698
-0.3446,-0.8168,0.12121,0.50839
-0.33363,0.25871,0.12597,-0.92602
-0.32505,0.43446,0.13072,0.85701
-0.33182,-0.89865,0.13547,-0.33822
-0.33028,0.89047,0.14023,-0.35738
-0.3308,-0.41489,0.14498,0.86438
-0.33134,-0.27774,0.14973,-0.91693
-0.33027,0.82352,0.15449,0.48811
-0.32346,-0.93619,0.15924,0.1962
-0.31292,0.55732,0.16399,-0.77641
-0.31359,0.11341,0.16875,0.94814
-0.30538,-0.72344,0.1735,-0.62197
-0.31939,0.9527,0.17825,-0.030029
-0.30859,-0.68156,0.18301,0.66505
-0.32546,0.053275,0.18776,-0.94985
-0.32607,0.60173,0.19251,0.73564
-0.32519,-0.93965,0.19727,-0.13584
-0.33087,0.7838,0.20202,-0.534
-0.3281,-0.217,0.20677,0.92221
-0.33004,-0.46242,0.21153,-0.82567
-0.33162,0.89769,0.21628,0.29613
-0.33282,-0.86096,0.22103,0.38757
-0.33686,0.3726,0.22579,-0.86632
-0.33532,0.31007,0.23054,0.88939
-0.33608,-0.82837,0.23529,-0.44581
-0.33242,0.91079,0.24005,-0.23054
-0.34027,-0.51519,0.2448,0.7842
-0.3325,-0.14964,0.24955,-0.92501
-0.34836,0.73417,0.25431,0.5802
-0.34723,-0.93197,0.25906,0.068004
-0.33388,0.64036,0.26381,-0.67871
-0.31834,-0.013695,0.26857,0.93166
-0.32113,-0.61831,0.27332,-0.6952
-0.32392,0.92412,0.27808,0.094809
-0.32595,-0.74431,0.28283,0.55347
-0.31464,0.17469,0.28758,-0.90945
-0.31033,0.48473,0.29234,0.78733
-0.31737,-0.8878,0.29709,-0.25271
-0.31724,0.82396,0.30184,-0.41267
-0.30821,-0.32825,0.30659,0.8594
-0.31401,-0.33789,0.31135,-0.85394
-0.31155,0.82451,0.3161,0.40071
-0.31387,-0.87706,0.32086,0.261
-0.32014,0.46955,0.32561,-0.78346
-0.32241,0.18265,0.33036,0.8932
-0.32327,-0.73662,0.33512,-0.53422
-0.32403,0.90227,0.33987,-0.10346
-0.31845,-0.59425,0.34462,0.68441
-0.3226,-0.024087,0.34938,-0.90425
-0.31518,0.62729,0.35413,0.64916
-0.31183,-0.89917,0.35888,-0.054833
-0.31958,0.69858,0.36364,-0.56575
-0.31934,-0.13266,0.36839,0.88713
-0.32318,-0.50033,0.37314,-0.74213
-0.31074,0.86828,0.3779,0.20879
